"sr_no","inclination","ambient_temp","speed","weight","battery_level","battery temperature","time","Battery_rating","charging_cycle","acceleration","battery_current","battery_voltage","humidity"
"17830","43.37","0","0","-128.89","0","18.71","862181","10000","1","-1.07","0.59","11.03","0"
"17831","6.29","0","0","-153.09","0","19.44","864982","10000","1","-1.75","0","11.87","0"
"17832","50.77","0","0","-196.94","0","17.1","869526","10000","1","-3.3","1.13","10.31","0"
"17833","36.49","0","0","-274.11","0","19.54","873214","10000","1","-3.57","0.52","11.45","0"
"17834","34.89","0","0","156.67","0","20.04","875870","10000","1","-0.07","0.79","11.48","0"
"17835","25.34","0","0","-28.68","0","18.92","877547","10000","1","-0.01","0.56","11.18","0"
"17836","31.01","0","0","-0.69","0","19.34","878955","10000","1","3.14","0.79","10.54","0"
"17837","35.03","0","0","-304.68","0","19.84","883098","10000","1","-1.68","0.77","11.24","0"
"17838","33.19","0","0","-242.9","0","16.19","885996","10000","1","-5.65","0.78","10.45","0"
"17839","-5.96","0","0","-141.87","0","16.97","889987","10000","1","0.38","0","12","0"
"17840","11.46","0","0","-67.1","0","16.97","894233","10000","1","0.57","0.57","11.35","0"
"17841","28.6","0","0","-267.84","0","15.78","896796","10000","1","2.45","0.93","11.02","0"
"17842","49.85","0","0","-171.84","0","15.92","899245","10000","1","2.74","0.59","11.3","0"
"17843","29.27","0","0","-369.12","0","18.71","902327","10000","1","0.62","0.57","11.37","0"
"17844","15.95","0","0","-216.92","0","19.34","904830","10000","1","2.46","0.37","11.05","0"
"17845","2.21","0","0","-213.48","0","15.63","911066","10000","1","0.34","0","12","0"
"17846","42.74","0","0","-590.93","0","15.92","914302","10000","1","-4.72","1.47","10.12","0"
"17847","37.51","0","0","66.08","0","17.46","917046","10000","1","0.62","0.74","11.24","0"
"17848","-6.54","0","0","-154.05","0","19.34","919357","10000","1","0.45","0","12","0"
"17849","22.43","0","0","-430.05","0","15.92","923312","10000","1","1.33","0.51","12","0"
"17850","25.51","0","0","-135.94","0","18.92","925969","10000","1","0.3","0.21","11.61","0"
"17851","25.45","0","0","-204.84","0","18.27","929297","10000","1","4.26","0.41","11.42","0"
"17852","41.14","0","0","257.27","0","16.46","931736","10000","1","4","0.85","10.9","0"
"17853","22.2","0","0","-333.24","0","16.06","933729","10000","1","-1.33","0.67","11.23","0"
"17854","22.2","0","0","-333.24","0","16.06","933729","10000","1","-1.33","0.67","11.23","0"
"17855","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17856","15.75","0","0","-186.04","0","19.44","944227","10000","1","-3.56","0.22","11.63","0"
"17857","8.61","0","0","-162.06","0","17.46","946383","10000","1","-3.28","0.2","11.68","0"
"17858","8.78","0","0","-143.19","0","18.38","947380","10000","1","-1.11","0","11.36","0"
"17859","8.78","0","0","-143.19","0","18.38","947380","10000","1","-1.11","0","11.36","0"
"17860","10.42","0","0","-145.78","0","16.06","954878","10000","1","3.03","0.23","11.71","0"
"17861","10.89","0","0","-152.16","0","18.6","975838","10000","1","2.49","0","11.16","0"
"17862","10.89","0","0","-152.16","0","18.6","975838","10000","1","2.49","0","11.16","0"
"17863","10.89","0","0","-152.16","0","18.6","975838","10000","1","2.49","0","11.16","0"
"17864","1.81","0","0","-78.61","0","18.71","979205","10000","1","0.14","0","11.22","0"
"17865","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17866","-2.18","0","0","-118.1","0","16.59","999806","10000","1","1.22","0","11.62","0"
"17867","-2.18","0","0","-111.04","0","16.59","1001660","10000","1","1.29","0","11.99","0"
"17868","-2.18","0","0","-111.04","0","16.59","1001660","10000","1","1.29","0","11.99","0"
"17869","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17870","6.23","0","0","-167.59","0","16.06","1040570","10000","1","0.53","0","11.83","0"
"17871","-3.93","0","0","-150.41","0","15.04","1043640","10000","1","0.78","0","12","0"
"17872","-4.75","0","0","-122.89","0","17.22","1046040","10000","1","0.84","0","12","0"
"17873","-3.8","0","0","-131.53","0","18.71","1051280","10000","1","0.86","0","11.65","0"
"17874","0.02","0","0","-123.95","0","19.44","1053850","10000","1","0.75","0","12","0"
"17875","0.63","0","0","-120.88","0","15.49","1056930","10000","1","0.62","0","12","0"
"17876","0.63","0","0","-120.88","0","15.49","1056930","10000","1","0.62","0","12","0"
"17877","0","34","0","-19.67","0","19.34","605","10000","1","0.99","0","10.91","45.7"
"17878","0","34","0","-19.67","0","19.34","605","10000","1","0.99","0","10.91","45.7"
"17879","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17880","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17881","-6.73","0","0","27.85","0","20.13","17571","10000","1","0.83","0","11.79","0"
"17882","-6.55","0","0","28.31","0","21.83","20113","10000","1","0.87","0","11.76","0"
"17883","-6.88","0","0","31.03","0","17.58","22111","10000","1","0.85","0","11.54","0"
"17884","-6.88","0","0","28.46","0","18.05","24795","10000","1","0.85","0","11.6","0"
"17885","-5.96","0","0","34.29","0","21.09","26576","10000","1","0.85","0","11.95","0"
"17886","-5.9","0","0","34.9","0","18.16","30046","10000","1","0.84","0","11.88","0"
"17887","-4.82","0","0","32.76","0","20.04","30776","10000","1","0.84","0","11.66","0"
"17888","-4.82","0","0","32.76","0","20.04","30776","10000","1","0.84","0","11.66","0"
"17889","-4.82","0","0","32.76","0","20.04","30776","10000","1","0.84","0","11.66","0"
"17890","38.66","0","0","-385.43","0","19.54","41629","10000","1","5.53","0","11.47","0"
"17891","-6.73","0","0","7.82","0","19.13","43772","10000","1","1.07","0","11.97","0"
"17892","-4.19","0","0","2.69","0","20.13","45618","10000","1","1.07","0","11.88","0"
"17893","-5.9","0","0","6.28","0","21.73","46929","10000","1","1.08","0","11.98","0"
"17894","-4.81","0","0","6.83","0","18.38","48743","10000","1","1.07","0","12","0"
"17895","-4.81","0","0","6.83","0","18.38","48743","10000","1","1.07","0","12","0"
"17896","-6.01","0","0","1.46","0","21.36","54215","10000","1","1.08","0","11.97","0"
"17897","-4.63","0","0","-3.21","0","17.82","60689","10000","1","1.08","0","12","0"
"17898","-5.08","0","0","-3.03","0","18.27","63066","10000","1","1.06","0","12","0"
"17899","-5.08","0","0","-3.03","0","18.27","63066","10000","1","1.06","0","12","0"
"17900","-4.75","0","0","-3.34","0","18.05","69534","10000","1","1.07","0","12","0"
"17901","-5.39","0","0","-3.77","0","17.7","71535","10000","1","1.06","0","12","0"
"17902","-2.12","0","0","4.95","0","21.46","73619","10000","1","0.92","0","12","0"
"17903","-3.79","0","0","2.03","0","21.64","75137","10000","1","1.06","0","12","0"
"17904","-4.11","0","0","0.6","0","20.61","76341","10000","1","1.08","0","12","0"
"17905","-3","0","0","-11.5","0","17.7","88561","10000","1","1.07","0","12","0"
"17906","-6.13","0","0","-13.24","0","20.99","90765","10000","1","1.06","0","12","0"
"17907","-3.79","0","0","-16.95","0","18.05","92223","10000","1","1.06","0","12","0"
"17908","-4.62","0","0","-21.67","0","17.58","94709","10000","1","1.08","0","11.72","0"
"17909","-3.5","0","0","-8.08","0","18.27","96084","10000","1","0.99","0","12","0"
"17910","-5.01","0","0","-15.35","0","17.93","98426","10000","1","1.07","0","11.75","0"
"17911","-6.26","0","0","-14.06","0","22.19","100123","10000","1","1.05","0","12","0"
"17912","-4.4","0","0","-18.32","0","19.54","101661","10000","1","1.07","0","12","0"
"17913","-4.78","0","0","-4.35","0","19.34","103804","10000","1","1.14","0","12","0"
"17914","-5.83","0","0","-14.74","0","20.9","105193","10000","1","1.06","0","12","0"
"17915","-4.01","0","0","-18.16","0","20.52","106554","10000","1","1.07","0","12","0"
"17916","-5.04","0","0","-10.14","0","19.64","108002","10000","1","1.04","0","12","0"
"17917","-3.56","0","0","-3","0","21.27","110145","10000","1","1.11","0","12","0"
"17918","-5.53","0","0","-5.93","0","18.16","112115","10000","1","1.06","0","12","0"
"17919","-6.05","0","0","-7.97","0","20.23","113488","10000","1","1.08","0","12","0"
"17920","-4.23","0","0","-7.47","0","20.99","115142","10000","1","1.05","0","12","0"
"17921","-4.33","0","0","-10.41","0","20.61","116680","10000","1","1.06","0","12","0"
"17922","-3.64","0","0","51.69","0","23.74","27908","10000","1","0.68","0","11.45","0"
"17923","64.51","0","0","-17.68","0","24.57","36768","10000","1","8.84","1.07","9.8","0"
"17924","44.51","0","0","96.57","0","24.57","38542","10000","1","4.95","1.6","8.96","0"
"17925","41.29","0","0","54.83","0","24.57","42096","10000","1","3.36","0.68","10.03","0"
"17926","0.73","0","0","53.37","0","24.01","44037","10000","1","0.18","0","11.08","0"
"17927","-6.77","0","0","56.26","0","26.17","46064","10000","1","0.17","0","11.14","0"
"17928","-6.56","0","0","57.56","0","25.5","47730","10000","1","0.17","0","11.31","0"
"17929","-6.56","0","0","65.93","0","26.56","49640","10000","1","0.18","0","11.68","0"
"17930","-6.56","0","0","69.18","0","22.92","52217","10000","1","0.17","0","11.71","0"
"17931","-6.94","0","0","67.11","0","23.56","55019","10000","1","0.62","0","11.36","0"
"17932","-5.38","0","0","70.58","0","24.66","59505","10000","1","0.64","0","11.85","0"
"17933","-6.84","0","0","70.83","0","23.74","62551","10000","1","0.63","0","11.33","0"
"17934","-6.84","0","0","70.83","0","23.74","62551","10000","1","0.63","0","11.33","0"
"17935","-6.84","0","0","67.28","0","25.6","75882","10000","1","0.64","0","11.77","0"
"17936","-6.84","0","0","67.28","0","25.6","75882","10000","1","0.64","0","11.77","0"
"17937","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17938","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17939","-4.75","0","0","62.9","0","23.74","95529","10000","1","0.66","0","11.52","0"
"17940","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17941","42.3","0","0","698.61","0","24.01","125932","10000","1","-0.47","0","10.47","0"
"17942","73.73","0","0","1217.4","0","24.75","137567","10000","1","-3.79","0.72","9.65","0"
"17943","43.36","0","0","504.33","0","26.08","140371","10000","1","0.36","0.51","9.84","0"
"17944","61.1","0","0","284.48","0","24.75","142894","10000","1","5.5","1.23","9.4","0"
"17945","38.81","0","0","1024.43","0","24.75","144274","10000","1","0.38","0.98","9.48","0"
"17946","54.38","0","0","487.91","0","24.75","145969","10000","1","-1.32","0.25","9.97","0"
"17947","36.63","0","0","574.01","0","24.75","147791","10000","1","-0.47","0.46","9.91","0"
"17948","33.13","0","0","676.8","0","26.56","151206","10000","1","-3.86","0.28","10.44","0"
"17949","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17950","41.26","0","0","498.72","0","24.75","166853","10000","1","3.87","2.03","8.8","0"
"17951","35.93","0","0","557.4","0","24.75","169852","10000","1","-0.82","0.59","9.79","0"
"17952","40.22","0","0","493.58","0","24.94","172356","10000","1","-1.19","0.42","9.98","0"
"17953","50.63","0","0","538.19","0","25.79","174904","10000","1","1.38","0.73","9.69","0"
"17954","0.54","0","0","580.24","0","24.75","177049","10000","1","4.26","0.75","9.71","0"
"17955","31.25","0","0","325.57","0","24.85","181432","10000","1","2.6","0.56","9.87","0"
"17956","34.15","0","0","151.41","0","26.27","184171","10000","1","0.45","0.65","9.99","0"
"17957","11.89","0","0","634.26","0","26.27","186574","10000","1","1.53","0.52","10.1","0"
"17958","23.92","0","0","1138.61","0","23.46","188891","10000","1","-0.76","0.79","9.58","0"
"17959","13.8","0","0","521.61","0","25.03","191306","10000","1","8.22","0.42","10.07","0"
"17960","33.05","0","0","615.81","0","24.85","193454","10000","1","0.72","1.26","9.18","0"
"17961","25.96","0","0","974.55","0","24.85","195427","10000","1","1.68","0.57","9.91","0"
"17962","38.44","0","0","346.96","0","24.66","198592","10000","1","-3.44","0.6","10.07","0"
"17963","37.74","0","0","500.18","0","24.85","201979","10000","1","-4.42","1.09","9.36","0"
"17964","22.47","0","0","382.97","0","24.85","204748","10000","1","5.57","1.05","9.52","0"
"17965","20.26","0","0","316.71","0","23.46","207452","10000","1","-0.9","0.16","10.41","0"
"17966","53.84","0","0","680.44","0","23.46","210178","10000","1","1.37","0.64","9.98","0"
"17967","53.84","0","0","680.44","0","23.46","210178","10000","1","1.37","0.64","9.98","0"
"17968","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17969","53.62","0","0","550.61","0","24.94","223716","10000","1","-0.29","0.19","10.45","0"
"17970","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17971","0.98","0","0","556.25","0","25.6","234556","10000","1","0.8","0","11.52","0"
"17972","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17973","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17974","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17975","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17976","36.97","0","0","394.74","0","24.75","281683","10000","1","4.91","0.52","9.68","0"
"17977","40.97","0","0","486.12","0","25.22","283483","10000","1","-3.1","0.69","9.68","0"
"17978","34.45","0","0","645.2","0","25.22","285716","10000","1","-2.72","0.28","10.35","0"
"17979","33.11","0","0","288.09","0","24.75","288740","10000","1","2.62","0.66","9.63","0"
"17980","57.12","0","0","642.95","0","24.57","291219","10000","1","5.74","0.82","10.46","0"
"17981","33.26","0","0","1052.67","0","26.66","292671","10000","1","1.29","0.17","11.24","0"
"17982","66.47","0","0","258.09","0","23.83","294509","10000","1","6.58","0.54","10.21","0"
"17983","31.25","0","0","549.73","0","24.47","296007","10000","1","-7.24","0.31","10.66","0"
"17984","21.91","0","0","473.28","0","23.74","297461","10000","1","-5.61","0.7","10.03","0"
"17985","45.52","0","0","249.81","0","24.57","299099","10000","1","-3.59","0.57","10.15","0"
"17986","49.97","0","0","352.76","0","24.75","301863","10000","1","-0.95","0.57","10.78","0"
"17987","29.25","0","0","663.43","0","23.65","303638","10000","1","-1.01","0.64","10.56","0"
"17988","52.6","0","0","585.02","0","25.03","305245","10000","1","-1.61","1.05","9.62","0"
"17989","46.02","0","0","606.19","0","25.31","306661","10000","1","1.53","1.3","9.42","0"
"17990","26.52","0","0","540.73","0","24.66","307407","10000","1","2.72","0.56","10.53","0"
"17991","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"17992","-5.07","0","0","517.68","0","26.46","322869","10000","1","0.42","0","12","0"
"17993","-5.07","0","0","517.68","0","26.46","322869","10000","1","0.42","0","12","0"
"17994","29.11","0","0","355.32","0","23.46","330327","10000","1","4.9","0.54","10.58","0"
"17995","20.98","0","0","508.84","0","23.65","332307","10000","1","-1.5","0.28","10.82","0"
"17996","24.66","0","0","487.34","0","26.17","333503","10000","1","-3.25","0","10.85","0"
"17997","39.75","0","0","390.26","0","23.83","335135","10000","1","-4.54","0.24","11.09","0"
"17998","32.72","0","0","538.28","0","25.79","336640","10000","1","0.34","0.59","10.04","0"
"17999","22.19","0","0","276.27","0","23.37","338128","10000","1","-0.27","0.23","11.07","0"
"18000","24.4","0","0","338.21","0","26.08","340877","10000","1","3.28","0.85","10.28","0"
"18001","27.82","0","0","569.33","0","26.37","342345","10000","1","1.06","0.55","10.44","0"
"18002","20.73","0","0","271.83","0","24.1","344048","10000","1","-2.08","0.23","11.28","0"
"18003","47.26","0","0","529.02","0","24.47","345512","10000","1","-0.25","0.54","10.52","0"
"18004","32.82","0","0","592.14","0","23.46","347330","10000","1","0.76","1.4","9.35","0"
"18005","41.84","0","0","621.23","0","24.01","348681","10000","1","-1.08","0.59","10.12","0"
"18006","13.82","0","0","522.26","0","26.85","351426","10000","1","-2.19","1.18","9.89","0"
"18007","19.43","0","0","649.57","0","26.46","352880","10000","1","1.76","0.47","10.85","0"
"18008","44.46","0","0","552.32","0","25.5","353550","10000","1","-1.11","0.27","10.68","0"
"18009","44.46","0","0","552.32","0","25.5","353550","10000","1","-1.11","0.27","10.68","0"
"18010","28.44","0","0","511.89","0","23.46","363883","10000","1","1.86","0.54","10.25","0"
"18011","18.17","0","0","349.89","0","25.79","366179","10000","1","0.26","0.6","10.48","0"
"18012","9.41","0","0","406.52","0","26.27","367682","10000","1","2.24","0.19","10.75","0"
"18013","16.67","0","0","377.55","0","23.65","369351","10000","1","3.99","0.57","10.71","0"
"18014","16.67","0","0","377.55","0","23.65","369351","10000","1","3.99","0.57","10.71","0"
"18015","16.67","0","0","377.55","0","23.65","369351","10000","1","3.99","0.57","10.71","0"
"18016","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18017","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18018","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18019","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18020","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18021","12.89","0","0","487.89","0","24.75","421226","10000","1","-2.1","0","9.92","0"
"18022","15.2","34","0","6.4","0","24.1","1135","10000","1","-3.67","0","10.77","45.7"
"18023","15.2","34","0","6.4","0","24.1","1135","10000","1","-3.67","0","10.77","45.7"
"18024","15.2","34","0","6.4","0","24.1","1135","10000","1","-3.67","0","10.77","45.7"
"18025","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18026","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18027","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18028","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18029","6.23","0","0","34.17","0","26.46","39384","10000","1","-1.93","0","11.58","0"
"18030","8.62","0","0","46.49","0","25.79","40329","10000","1","-2.37","0","11.51","0"
"18031","13.42","0","0","128.76","0","23.56","43065","10000","1","-1.05","0","11.57","0"
"18032","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18033","13.42","0","0","72.24","0","25.22","52817","10000","1","0.25","0","11.88","0"
"18034","13.42","0","0","72.24","0","25.22","52817","10000","1","0.25","0","11.88","0"
"18035","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18036","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18037","11.76","0","0","-22.89","0","24.57","5531","10000","1","-0.07","0.32","10.39","0"
"18038","42.35","0","0","233.13","0","25.22","7835","10000","1","2.56","0.77","10.03","0"
"18039","52.78","0","0","276.62","0","25.41","11103","10000","1","3.42","0.41","10.45","0"
"18040","32.37","0","0","-4.23","0","24.85","13332","10000","1","0.41","0.45","10.38","0"
"18041","24.14","0","0","-43.91","0","24.66","15129","10000","1","-1.58","0.42","10.56","0"
"18042","41.8","0","0","-115.75","0","24.29","16384","10000","1","-0.46","0.52","10.34","0"
"18043","11.1","0","0","132.32","0","25.88","17960","10000","1","-0.55","0.29","10.36","0"
"18044","32.89","0","0","339.1","0","26.27","21133","10000","1","3.1","1.14","9.54","0"
"18045","28.63","0","0","91.95","0","23.56","24052","10000","1","-0.08","0.54","10.3","0"
"18046","43.06","0","0","30.9","0","23.65","27588","10000","1","-2.05","0.54","10.08","0"
"18047","20.22","0","0","-6048.38","0","24.29","30056","10000","1","-3.84","0","11.4","0"
"18048","4.24","0","0","244.11","0","25.98","32793","10000","1","-1.2","0.93","9.55","0"
"18049","13.98","0","0","-89.15","0","25.88","34423","10000","1","2.85","0.66","10.22","0"
"18050","34.95","0","0","49.32","0","26.46","35903","10000","1","-1.28","0.41","10.67","0"
"18051","4.25","0","0","-41.82","0","25.31","38024","10000","1","1.68","0.42","10.43","0"
"18052","-0.34","0","0","86.81","0","24.75","40260","10000","1","1.04","0.22","10.74","0"
"18053","20.26","0","0","-93.43","0","25.69","44288","10000","1","1.37","0.5","10.37","0"
"18054","21.94","0","0","-83.26","0","26.66","47031","10000","1","-1.2","0.86","9.86","0"
"18055","8.66","0","0","175.24","0","24.2","48919","10000","1","0.27","0.35","10.78","0"
"18056","30.25","0","0","88","0","26.56","53001","10000","1","0.63","0","11.05","0"
"18057","35.72","0","0","-42.24","0","24.75","55348","10000","1","-1.32","0.3","10.8","0"
"18058","22.4","0","0","-135.47","0","24.38","57490","10000","1","-0.6","0.87","9.57","0"
"18059","26.16","0","0","-24.71","0","24.01","59655","10000","1","3.07","0.33","10.74","0"
"18060","6.2","0","0","372.98","0","23.74","62728","10000","1","5.18","0.33","10.85","0"
"18061","45.26","0","0","27.04","0","25.69","65890","10000","1","1.71","0.37","10.58","0"
"18062","24.79","0","0","330.36","0","23.74","67950","10000","1","0.79","0.65","10.91","0"
"18063","31.4","0","0","109.04","0","23.65","71298","10000","1","2.73","0.25","11.67","0"
"18064","21.49","0","0","-180.71","0","25.6","73063","10000","1","-4.41","0","10.87","0"
"18065","8.87","0","0","-54.93","0","23.56","75269","10000","1","3.29","0.69","9.93","0"
"18066","13.05","0","0","101.29","0","26.37","76926","10000","1","1.98","0.5","10.16","0"
"18067","24.69","0","0","-250.37","0","23.65","78180","10000","1","2.58","0.73","9.77","0"
"18068","19.36","0","0","110.06","0","24.75","79451","10000","1","0.91","0.31","10.68","0"
"18069","21.58","0","0","34.64","0","23.65","82813","10000","1","1.75","0.32","10.62","0"
"18070","33.48","0","0","36.7","0","26.17","84590","10000","1","-4.03","0.83","9.73","0"
"18071","44.52","0","0","132.03","0","23.56","86320","10000","1","0.7","0.42","10.23","0"
"18072","6.45","0","0","100.97","0","26.46","87937","10000","1","0.23","0.35","10.54","0"
"18073","26.81","0","0","-195.91","0","24.47","89477","10000","1","0.11","0.58","9.89","0"
"18074","30.83","0","0","-87.53","0","23.56","92564","10000","1","0.32","0.29","10.78","0"
"18075","40.24","0","0","211.99","0","25.13","96013","10000","1","-1.01","0","10.61","0"
"18076","9.31","0","0","129.2","0","23.56","97710","10000","1","-0.04","0","11.1","0"
"18077","10.39","0","0","86.35","0","25.79","98912","10000","1","-1.24","0.59","9.94","0"
"18078","0.86","0","0","198.47","0","24.47","100672","10000","1","-1.86","0.45","10.47","0"
"18079","11.66","0","0","-137.89","0","23.83","102855","10000","1","-2.47","0","11.37","0"
"18080","30.72","0","0","-21.9","0","25.6","104074","10000","1","-0.06","0.25","10.5","0"
"18081","9.86","0","0","52.85","0","26.27","105510","10000","1","1.69","0.3","10.78","0"
"18082","33.01","0","0","124.71","0","24.2","106930","10000","1","-1.83","0.7","9.83","0"
"18083","36.67","0","0","104.9","0","23.46","108594","10000","1","-1.88","0.32","10.44","0"
"18084","33.99","0","0","451.76","0","24.57","110142","10000","1","-4.79","0.29","11.57","0"
"18085","18.24","0","0","153.02","0","23.74","112687","10000","1","0","0.42","10.38","0"
"18086","37.94","0","0","36.3","0","24.1","114365","10000","1","1.21","0.45","10.23","0"
"18087","19.46","0","0","-198.88","0","23.56","116056","10000","1","0.35","0.32","10.81","0"
"18088","32.18","0","0","183.52","0","25.13","117770","10000","1","1.4","0.72","10.01","0"
"18089","32.94","0","0","-226.13","0","26.27","119171","10000","1","2.35","0.3","10.4","0"
"18090","34.4","0","0","-143.65","0","24.57","121891","10000","1","3.82","1","9.93","0"
"18091","50.25","0","0","-284.41","0","24.66","123345","10000","1","1.18","0.59","10.15","0"
"18092","32.43","0","0","155.19","0","26.27","125574","10000","1","3.12","0.82","9.76","0"
"18093","12.77","0","0","337.81","0","23.56","128148","10000","1","0.64","0.93","9.76","0"
"18094","9.8","0","0","-199.48","0","27.05","131067","10000","1","1.91","0.47","11.48","0"
"18095","13.24","0","0","-137.19","0","26.46","133720","10000","1","1.63","0","11.15","0"
"18096","26.45","0","0","24.19","0","24.75","136035","10000","1","3.68","0.38","10.63","0"
"18097","20.49","0","0","-54.68","0","25.5","138095","10000","1","1.43","0.18","11.1","0"
"18098","34.6","0","0","-61.18","0","26.37","140283","10000","1","0.4","0.41","10.69","0"
"18099","21.51","0","0","45.88","0","24.85","143549","10000","1","-1.48","0.22","11.03","0"
"18100","35.73","0","0","-187.25","0","25.41","145902","10000","1","4.98","0.68","10.27","0"
"18101","28.97","0","0","-85.99","0","26.17","148126","10000","1","-4.47","0.18","10.92","0"
"18102","35.14","0","0","310.72","0","24.94","151736","10000","1","2.26","0.65","9.79","0"
"18103","33.87","0","0","1.14","0","23.56","154180","10000","1","-2.35","0.24","10.53","0"
"18104","22.08","0","0","537.63","0","26.08","156985","10000","1","2.8","0.57","10.39","0"
"18105","23.04","0","0","-35.93","0","26.46","159532","10000","1","-0.47","0.44","10.53","0"
"18106","34.82","0","0","-331.3","0","25.5","162975","10000","1","1.25","0.39","10.67","0"
"18107","23.89","0","0","24.5","0","23.74","165027","10000","1","-0.13","0.91","9.78","0"
"18108","28.48","0","0","-74.54","0","24.94","167083","10000","1","4.26","0.56","10.39","0"
"18109","10.55","0","0","-127.05","0","24.94","169226","10000","1","2.32","0.46","10.73","0"
"18110","19","0","0","-58.06","0","24.2","172001","10000","1","0.1","0.44","11.62","0"
"18111","47.79","0","0","362.78","0","23.56","173978","10000","1","-1.25","0.28","10.38","0"
"18112","6.29","0","0","37.83","0","25.31","175666","10000","1","-0.45","0.19","10.9","0"
"18113","38.22","0","0","-116.57","0","25.5","177741","10000","1","2.28","0.96","9.77","0"
"18114","8.91","0","0","-38.75","0","24.66","179180","10000","1","-0.05","0.23","10.47","0"
"18115","44.1","0","0","493.92","0","26.17","181515","10000","1","3.23","0.7","11.01","0"
"18116","32.84","0","0","94.72","0","26.56","183976","10000","1","-3.41","0.23","11.06","0"
"18117","39.96","0","0","56.22","0","24.47","185885","10000","1","1.39","0.39","10.71","0"
"18118","10.79","0","0","104.19","0","26.66","187580","10000","1","3.05","0.38","10.8","0"
"18119","14.96","0","0","-9.81","0","23.56","189776","10000","1","1.11","0.24","10.93","0"
"18120","36.74","0","0","-199.66","0","24.94","192816","10000","1","0.04","1.1","9.73","0"
"18121","30.24","0","0","-167.38","0","25.98","195474","10000","1","-0.66","0.18","11.04","0"
"18122","22.8","0","0","-208.64","0","23.74","197639","10000","1","-0.59","0.56","10.38","0"
"18123","36.38","0","0","81.41","0","24.2","200102","10000","1","2.44","0.25","10.86","0"
"18124","30.49","0","0","-144.78","0","26.27","203387","10000","1","-1.98","0.56","10.56","0"
"18125","5.45","0","0","-144.52","0","26.17","205170","10000","1","-3.44","0.32","10.95","0"
"18126","8.93","0","0","107.15","0","24.94","206706","10000","1","-0.97","0.43","10.26","0"
"18127","5.88","0","0","-90.99","0","23.83","209188","10000","1","0.6","0.4","10.61","0"
"18128","54.16","0","0","77.33","0","23.56","210385","10000","1","1.47","0.18","11.12","0"
"18129","54.16","0","0","77.33","0","23.56","210385","10000","1","1.47","0.18","11.12","0"
"18130","54.16","0","0","-15.43","0","26.66","218104","10000","1","0.19","0","11.84","0"
"18131","54.16","0","0","-21.86","0","26.17","220596","10000","1","0.19","0","11.88","0"
"18132","8.28","0","0","-38.13","0","25.13","223039","10000","1","0.13","0","11.76","0"
"18133","8.28","0","0","-27.56","0","26.76","225592","10000","1","0.33","0","11.83","0"
"18134","0","34","0","-2.23","0","24.85","600","10000","1","0.18","0","10.37","45.7"
"18135","0","0","0","12.81","0","23.74","7051","10000","1","0.17","0","11.27","0"
"18136","0","0","0","12.81","0","23.74","7051","10000","1","0.17","0","11.27","0"
"18137","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18138","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18139","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18140","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18141","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18142","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18143","0","0","0","27.23","0","23.46","53174","10000","1","0.19","0","11.11","0"
"18144","0","0","0","27.23","0","23.46","53174","10000","1","0.19","0","11.11","0"
"18145","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18146","-5.8","0","0","30.97","0","26.56","63062","10000","1","0.18","0","11.57","0"
"18147","16.01","0","0","418.5","0","26.37","65292","10000","1","1.33","0.47","10.37","0"
"18148","45.59","0","0","18.32","0","23.28","67354","10000","1","-3.17","0.37","10.53","0"
"18149","27.58","0","0","240.35","0","26.37","68421","10000","1","-5.19","0.5","10.35","0"
